twitt,emocion,porcentaje,figura,fecha
@CarpietteE @delfinagomeza Si supieras que no va a hacer nada,others,0.8719730377197266,CarpietteE,2023-04-03 23:38:43+00:00
"@delfinagomeza El verdadero cambio, será verte en prisión, mugre RATA",anger,0.6505070924758911,delfinagomeza,2023-04-03 23:35:16+00:00
"@delfinagomeza Decretalo Diezmera
""Yo merezco abundancia y si no me toca,
Pues me la robo"" https://t.co/Z2WKRmdvYg",others,0.841456949710846,delfinagomeza,2023-04-03 23:31:52+00:00
@delfinagomeza CORRUPTA SINVERGÜENZA CÍNICA,anger,0.7651627063751221,delfinagomeza,2023-04-03 23:30:31+00:00
@delfinagomeza Ahí vienen los descuentos y los desvíos https://t.co/WhoOqBlqgN,others,0.9327779412269592,delfinagomeza,2023-04-03 23:26:52+00:00
"@delfinagomeza Aguas Toluca, cambiar a Morena es para que vean Zacatecas, Sonora, quintana Roo, gobiernan los narcos, si eso quieren denle el voto a la ladrona de Texcoco",others,0.4450456202030182,delfinagomeza,2023-04-03 23:22:56+00:00
"@delfinagomeza #DelfinaGobernadora 
#votaPorElcambio
#4tva 
a seguir adelante reconstruyendo Nuestro pais
#DelfinaGoernadora https://t.co/41sS3utrNd",others,0.7709416747093201,delfinagomeza,2023-04-03 23:21:49+00:00
"@delfinagomeza Transforma esa imagen que dejaste en Texcoco, podría ser tu derrota.

Reconoce abiertamente que te equivocaste y que sí ordenaste el descuento de nómina de tus empleados.

Quizá y sólo quizá, pueda ayudarte.

Una imagen dice más que mil palabras en un mitin.",others,0.5839900970458984,delfinagomeza,2023-04-03 23:21:00+00:00
"@delfinagomeza Con morena y está rata no puede ver ningún cambio positivo. 
Piensen bien su voto!!!
 Vean como están los estados gobernados por ellos. https://t.co/Od9IeUGkM1",anger,0.4852481484413147,delfinagomeza,2023-04-03 23:10:40+00:00
@delfinagomeza La ñera ratera,others,0.9023481011390686,delfinagomeza,2023-04-03 22:43:13+00:00
@DavidVicenteno @delfinagomeza Tiene que hacer un cambio! Va a cobrar el 15 al 20%,others,0.8270392417907715,DavidVicenteno,2023-04-03 22:37:36+00:00
@delfinagomeza Al la. Chingada el PRI del Estado de México vamos delfinaaaaa https://t.co/2aJ3y2H7Dp,others,0.685855507850647,delfinagomeza,2023-04-03 22:31:47+00:00
"@delfinagomeza El rumbo del #NarcoGobierno 🙄
#DelfinaLaRataDeTexcoco 🐬🐀
#MorenaNarcoPartido",others,0.8728282451629639,delfinagomeza,2023-04-03 22:29:31+00:00
@delfinagomeza Vieja ratera y corrupta!!!,anger,0.7597989439964294,delfinagomeza,2023-04-03 22:09:59+00:00
@delfinagomeza Y cobrar el 10%!!! Prepárense!!!,others,0.4838102459907532,delfinagomeza,2023-04-03 22:09:52+00:00
@delfinagomeza Desesperada la rata 🐀  @delfinagomeza por atraer más moches. Valla corrupta aspiracionista https://t.co/ziKmfWcNFP,anger,0.6788055300712585,delfinagomeza,2023-04-03 22:05:03+00:00
"@delfinagomeza @nonalorehedzg03 Los de @PartidoMorenaMx no están repartiendo lonas, se las he pedido y nomás nada",others,0.8494667410850525,delfinagomeza,2023-04-03 22:02:00+00:00
"@delfinagomeza @delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA https://t.co/uneM6jn98Z",others,0.8402084112167358,delfinagomeza,2023-04-03 21:58:11+00:00
"@delfinagomeza Por pndjos y mexiqlos tendrán lo que merecen.
Ni los pinches 3,000 pesos que les dan a su abuela les alcanzará para pagar al CJNG por dejarlos abrir el pinche changarro.
Con el CJNG y Delfina van a chillar como puercos. https://t.co/caCrmK2NR5",anger,0.7339311242103577,delfinagomeza,2023-04-03 21:51:52+00:00
@delfinagomeza EXCELENTE primer encuentro con ALE DEL MORAL. https://t.co/hs5n3SaKSE,joy,0.8405212759971619,delfinagomeza,2023-04-03 21:51:18+00:00
@delfinagomeza Diezmina Gómez Álvarez,others,0.9107248187065125,delfinagomeza,2023-04-03 21:47:53+00:00
"@delfinagomeza Y chingarles el DIESMO ratota , 🐀🐀🐀🐀🐀🐀 rata fina",anger,0.7910656929016113,delfinagomeza,2023-04-03 21:47:34+00:00
"@delfinagomeza Y de Robar, ¿ya ni hablamos?",others,0.7717298865318298,delfinagomeza,2023-04-03 21:41:36+00:00
@delfinagomeza Con usted hasta el fin y con @lopezobrador_ #Ecatepec https://t.co/0qJHIP8Llb,others,0.47755521535873413,delfinagomeza,2023-04-03 21:41:09+00:00
@delfinagomeza El único cambio es el que usted no les regreso a los trabajadores ratera 🐀🐀🐀,others,0.8179483413696289,delfinagomeza,2023-04-03 21:40:56+00:00
"@delfinagomeza En el pueblo sí
En usted, no doña chapulín",others,0.8117015361785889,delfinagomeza,2023-04-03 21:40:41+00:00
"@delfinagomeza transformacion ratera inmunda, deberias estar en prision corrupta desgraciada.",anger,0.7849720120429993,delfinagomeza,2023-04-03 21:40:11+00:00
@delfinagomeza Estimada Maestra Delfina yo naci en Toluca y vivo en USA mi mama me dice q les limitan el agua en algunas colonias alla espero q cuando usted llegue a la gobernatura atienda todas las necesidades d las personas desde aca voy a votar x usted grasias,others,0.4845089018344879,delfinagomeza,2023-04-03 21:39:48+00:00
@delfinagomeza Enmugrar más el Estado de México,others,0.912300169467926,delfinagomeza,2023-04-03 21:38:59+00:00
@delfinagomeza Vaya cínica que es … en esmero no les da pena ??,anger,0.7830208539962769,delfinagomeza,2023-04-03 21:37:06+00:00
@delfinagomeza RATERA.!!!!,joy,0.4496793746948242,delfinagomeza,2023-04-03 21:37:05+00:00
@delfinagomeza Tan sensible como asesinar a 40 migrantes quemándolos vivos,sadness,0.8225958347320557,delfinagomeza,2023-04-03 21:35:27+00:00
@delfinagomeza y porque no tomas el rumbo para declarar lo que se perdió en la SEP,others,0.7861621379852295,delfinagomeza,2023-04-03 21:33:30+00:00
"@pkmty @delfinagomeza Si, más. https://t.co/gHRoGhjT3H",others,0.9308983683586121,pkmty,2023-04-03 21:31:06+00:00
@delfinagomeza ¿Tomar? Si lo que no es tuyo,others,0.8069078326225281,delfinagomeza,2023-04-03 21:30:53+00:00
@delfinagomeza Mas el 10%,others,0.9179809093475342,delfinagomeza,2023-04-03 21:28:53+00:00
"@delfinagomeza Tienes todo mi apoyo desde el Estado de Morelos ,  moralmente estamos contigo Delfina ,  hasta la victoria , esos corruptos pagarán sus tropelías",sadness,0.4297123849391937,delfinagomeza,2023-04-08 04:10:45+00:00
@delfinagomeza La Delfirata asquerosa https://t.co/qaBoZb44Cj,others,0.43898001313209534,delfinagomeza,2023-04-07 23:48:26+00:00
"@mauriciogracias @delfinagomeza Lo mejor es leer el reportaje,  tratan de magníficar, cito ""En los diez ejemplos, Delfina incurre mayoritariamente en el abuso del parafraseado""
Cometió errores si, ya sea por inexperiencia, flojera, rapidez o falta de pericia. Eso invalida la tesis?🤷‍♂️🤦‍♂️
https://t.co/cY6sVY7MWf",others,0.5984509587287903,mauriciogracias,2023-04-07 23:04:19+00:00
"@mauriciogracias @delfinagomeza No es una postura opositora pero apoya a mi candidata.... Jajaja, así de imparcial. Saludos y sigue participando.   PD @Master_4347 @PatoDLaPaz @maurojas360",others,0.6342111229896545,mauriciogracias,2023-04-07 17:58:06+00:00
@delfinagomeza Ya están en pesando con sus guerras sucias pero ni con todo eso nos aran cambiar de opinión,anger,0.7062591314315796,delfinagomeza,2023-04-07 05:03:19+00:00
@delfinagomeza Buenas Propuestas,others,0.8210116028785706,delfinagomeza,2023-04-07 01:06:26+00:00
"@delfinagomeza Delfina es la mejor opción para el Estado de México, ya basta de gobiernos corruptos, por cierto alguien sabe del gobernador actual, lleva casi 6 años desaparecido",others,0.33819618821144104,delfinagomeza,2023-04-06 23:23:39+00:00
@delfinagomeza Al 100 con delfina,others,0.6857588291168213,delfinagomeza,2023-04-06 23:05:57+00:00
@delfinagomeza Vemos por el cambio con Morena.,others,0.8967164754867554,delfinagomeza,2023-04-06 21:48:11+00:00
"@ElAmaDeCasa1 @delfinagomeza El PRIAN, quiere seguir con lo mismo, recordemos a sus 7 antecesores que nos dejaron.",others,0.8653993010520935,ElAmaDeCasa1,2023-04-06 21:43:07+00:00
@delfinagomeza Sin duda usted atenderá esos problemas que tenemos los mexiquenses @delfinagomeza,others,0.7761533260345459,delfinagomeza,2023-04-06 20:01:26+00:00
@delfinagomeza Rata hdp https://t.co/Vouw598r1g,anger,0.5781915187835693,delfinagomeza,2023-04-06 19:34:12+00:00
"@tebas33 @delfinagomeza Tu estado es el más rico de todo México, pero se lo robo todo tu del mazo",others,0.5768126249313354,tebas33,2023-04-06 00:34:26+00:00
@delfinagomeza Ojalá hagan un nuevo metro para que no se depende del de cdmx,others,0.7821612358093262,delfinagomeza,2023-04-06 00:33:38+00:00
@delfinagomeza Mujer mentirosa y ratera,anger,0.731404721736908,delfinagomeza,2023-04-05 13:22:21+00:00
@pacoroblesb1 @delfinagomeza Muy bueno el meme,others,0.8693928122520447,pacoroblesb1,2023-04-04 21:45:53+00:00
"@mariocbadillo @delfinagomeza @AlejandraDMV HAHAHAJAJAJJJ, la cajetearon, esa rata de Alejandra no era.

#DelfinaGobernadora es sinceridad y amor.",others,0.42669767141342163,mariocbadillo,2023-04-04 20:04:16+00:00
"@MARINAGmx @delfinagomeza No mms esa Alejandra tiene cara de tramposa, hasta #USA llega la peste",anger,0.6012027859687805,MARINAGmx,2023-04-04 20:01:17+00:00
"@delfinagomeza Y seguiremos esperando, morena no propone nada, y solo esta pensando en robar en el estado de México",others,0.5794304013252258,delfinagomeza,2023-04-04 19:08:13+00:00
"@delfinagomeza Más bien las que más ha esperado ser robadas, tú eres una ladrona extorsionadora!!! #DelfinaDelincuenteElectoral",anger,0.7852224111557007,delfinagomeza,2023-04-04 16:38:09+00:00
@delfinagomeza delincuente,anger,0.7500470280647278,delfinagomeza,2023-04-04 16:05:56+00:00
"@delfinagomeza El bienestar no se logra regalando dinero, quítense esa absurda idea, es un comprar clientela electoral #DelfinaDelincuenteElectoral #DelfinaLaRataDeTexcoco #DelfinaPlagiadora  🐭🐭",anger,0.6830776929855347,delfinagomeza,2023-04-04 15:28:48+00:00
@delfinagomeza A seguir con la ideología del mejor presidente que ha tenido México,others,0.7775142788887024,delfinagomeza,2023-04-04 15:12:53+00:00
"@delfinagomeza Cómo siempre se colgará de los programas federales y no tendrá propuestas, solo repetiría lo del #cacash #DelfinaLaRataDeTexcoco #DelfinaDelincuenteElectoral",others,0.7770928740501404,delfinagomeza,2023-04-04 14:03:28+00:00
@delfinagomeza La especialista en recolección.,others,0.9293238520622253,delfinagomeza,2023-04-04 13:51:47+00:00
@delfinagomeza Jajajajaja mentirosa,anger,0.6724746823310852,delfinagomeza,2023-04-04 05:31:09+00:00
"@delfinagomeza La revancha. 
El comunismo.
Si yo tengo soy malo.
Son unas mierdas.  Eduquemos a nuestra masa ignorante.
Pero no . Te chingaste a la.plantilla de texcoco y luego a la SEP .
Donde esta esa lana?
#Requeteratera
#MorenaCuevaDeDelincuentes 
#NoMeChinguesMiQuincena
#Candirata 🐀🐀🐀",anger,0.789649248123169,delfinagomeza,2023-04-04 04:40:15+00:00
@delfinagomeza Esa rata diezmadora no será gobernadora.,anger,0.7228242754936218,delfinagomeza,2023-04-04 03:39:32+00:00
"@delfinagomeza NI UN VOTO A LA CANDI-RATA, LA MAISTRA DEL-FINA PARA ROBAR, PLAGIAR Y ENGAÑAR. https://t.co/5CY1mcsRCH",others,0.6097761392593384,delfinagomeza,2023-04-04 03:24:44+00:00
@delfinagomeza Con ese collar de flores mejoraras los cientos de miles de kilometros de pavimento que urgen en el Estado de Mexico?,others,0.8325300812721252,delfinagomeza,2023-04-04 03:23:29+00:00
"@delfinagomeza Inscribase 10%, llame ahora llame ya!!!!",others,0.6789228916168213,delfinagomeza,2023-04-04 03:05:40+00:00
@delfinagomeza Una ladrona consumada queriendose dar baños de pureza,others,0.4775664806365967,delfinagomeza,2023-04-04 02:51:56+00:00
@delfinagomeza Ya chole con su mugroso chaleco antibalas color moronga🤮,anger,0.4498121440410614,delfinagomeza,2023-04-04 02:38:14+00:00
@delfinagomeza Puro y llano populismo palabras huecas sin un sustento económico real y sin un soporte de acciones,others,0.44658195972442627,delfinagomeza,2023-04-04 02:35:27+00:00
@ElAmaDeCasa1 @delfinagomeza Señora. Nunca será gobernadora,others,0.8825647830963135,ElAmaDeCasa1,2023-04-04 02:04:16+00:00
@delfinagomeza Ratera y corruptas @CitlaHM @PartidoMorenaMx https://t.co/bYUWRmAzY5,others,0.7024632692337036,delfinagomeza,2023-04-04 01:53:11+00:00
@delfinagomeza Maaala para hablar pero bueeena para robar,others,0.7124797701835632,delfinagomeza,2023-04-04 01:29:16+00:00
@delfinagomeza Puro choro y no se ve como lo vas hacer. #MaestraDelfinaLaRataFina #DelfinaGomezLaRataDeTexcoco,others,0.686003565788269,delfinagomeza,2023-04-04 01:28:33+00:00
@delfinagomeza Para no seguir siendo víctimas de estás basuras de #MorenaNidoDeRatas https://t.co/CSybCluLLN,others,0.5801648497581482,delfinagomeza,2023-04-04 01:13:47+00:00
"@delfinagomeza ¡Delfina para presi... diaria!
¡Se ve!
¡Se siente!
#DelfinaDelincuente
¡RATERA!
¡Y gata!
Delfina #candiRata
Y como dijo el pejendejo, ¡Ni un voto a los corruptos!
Fuera #MorenaCuevaDeDelincuentes 
#ConDelfinaNiAlaEsquina",joy,0.7467513084411621,delfinagomeza,2023-04-04 00:58:43+00:00
@delfinagomeza La Realidad!!! https://t.co/syWVEs4Ysl,joy,0.4772286117076874,delfinagomeza,2023-04-04 00:35:08+00:00
"@ElAmaDeCasa1 @delfinagomeza La Delfina no niega lo que es, hasta la cara la tiene de Rata asquerosa y lo peor es: que está comprobado y @lopezobrador_ la apoya, A ESO SE LE LLAMA SER CORRUPTO O COMO ?",anger,0.7783864140510559,ElAmaDeCasa1,2023-04-04 00:33:53+00:00
@delfinagomeza Ya se está frotando las manos para saquear el #EdoMex https://t.co/Qij4eoHuAU,others,0.9179840683937073,delfinagomeza,2023-04-04 00:33:31+00:00
@delfinagomeza Ladro na,others,0.8942481875419617,delfinagomeza,2023-04-04 00:22:52+00:00
@tuyosmios @delfinagomeza Y por todas las tropelías de su Jefe inmediato!!🤭🤭🙈,others,0.626069188117981,tuyosmios,2023-04-04 00:21:40+00:00
@PidalPatricia @delfinagomeza En Toluca los sacaron a patadas por ratones 🤣🤣🤭👏,others,0.8346527218818665,PidalPatricia,2023-04-04 00:20:53+00:00
@delfinagomeza rata miserable!,anger,0.7812120318412781,delfinagomeza,2023-04-04 00:20:15+00:00
@delfinagomeza Lo malo es que se queda en eso puras ideas sin resultados,others,0.6164916753768921,delfinagomeza,2023-04-04 00:19:13+00:00
@ElAmaDeCasa1 @delfinagomeza Esta urgida,others,0.8580665588378906,ElAmaDeCasa1,2023-04-04 00:16:23+00:00
@rodoalroa @delfinagomeza La PROXIMA GOBERNADORA del Edo de México ...👋 https://t.co/G2FM1xZ4dz,others,0.9207113981246948,rodoalroa,2023-04-04 00:15:55+00:00
@ElAmaDeCasa1 @delfinagomeza Es una ladrona. #DelfinaDelincuenteElectoral,anger,0.6908721327781677,ElAmaDeCasa1,2023-04-04 00:12:59+00:00
@delfinagomeza Una idea??? Vaya que buena propuesta!!! Llenos de propuestas y mentiras de ladrones!!,anger,0.6305493712425232,delfinagomeza,2023-04-03 23:59:01+00:00
@delfinagomeza Y ésta los va a atender mochando sus salarios.,others,0.8125734925270081,delfinagomeza,2023-04-03 23:49:39+00:00
@ElAmaDeCasa1 @delfinagomeza Es correcto,others,0.9167832732200623,ElAmaDeCasa1,2023-04-03 23:46:54+00:00
@delfinagomeza Que fea es ésta Roña CHAROLA$.,anger,0.5587269067764282,delfinagomeza,2023-04-03 23:46:35+00:00
@ElAmaDeCasa1 @delfinagomeza Roña  CHAROLA$.,others,0.907412052154541,ElAmaDeCasa1,2023-04-03 23:45:06+00:00
"@delfinagomeza Felicidades juntos hasta la victoria, gran mujer con todo",joy,0.9299275875091553,delfinagomeza,2023-04-03 23:38:28+00:00
@delfinagomeza ¿Quién se robó el dinero de los trabajadores de #Texcoco? https://t.co/hWlYhqar6f,others,0.8710450530052185,delfinagomeza,2023-04-03 23:17:23+00:00
"@delfinagomeza Y luego que ya son más, la pobreza extrema va en aumento con el gobierno de cuarta, 2 000 000 en pobreza y otros 2 000 000 en pobreza extrema y no son más porque entre muertos por covid, violencia y accidentes generados por ustedes ya arañan el MILLÓN si no es que lo rebasaron 👇🏼",anger,0.5992599129676819,delfinagomeza,2023-04-03 23:00:54+00:00
@delfinagomeza Ya se le hace tarde para robar.,others,0.4632101058959961,delfinagomeza,2023-04-03 22:48:47+00:00
"@delfinagomeza Señora tú también los utilizas como tu patrón lo ha hecho por años. Ahora les prometes una vida mejor, pero al final no te importan.",others,0.5728664398193359,delfinagomeza,2023-04-03 22:42:30+00:00
"@delfinagomeza Además de rata, plagiaria. Eres emblema de la ineptitud, corrupción e impunidad del gobierno de 4ª de @lopezobrador_",anger,0.7097195386886597,delfinagomeza,2023-04-03 22:29:14+00:00
@delfinagomeza CORRUPTA SINVERGÜENZA CÍNICA,anger,0.7651627063751221,delfinagomeza,2023-04-03 22:24:03+00:00
"@delfinagomeza En Ecatepec no te queremos, fuera morena y su corrupción e impunidad. https://t.co/28NbfIhnwH",anger,0.3477001190185547,delfinagomeza,2023-04-03 22:21:02+00:00
@delfinagomeza Ladrona!,others,0.4274456799030304,delfinagomeza,2023-04-03 22:06:55+00:00
"@delfinagomeza @delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA

@delfinagomeza eres una vil #RATERA https://t.co/v9vkshsXyQ",others,0.8241791129112244,delfinagomeza,2023-04-03 22:01:05+00:00
@delfinagomeza Que no les descuenten del sueldo a los mexiquenses para que llegue a sus hijos,others,0.4975126087665558,delfinagomeza,2023-04-03 21:50:04+00:00
"@delfinagomeza Tu no eres el cambio, tú eres el retroceso y la mediocridad",others,0.7719329595565796,delfinagomeza,2023-04-03 21:47:01+00:00
"@delfinagomeza Tú solo sabes robar.
#DelfinaDelincuenteElectoral 
#DelfinaLaRataDeTexcoco https://t.co/sfxfGS0l4V",others,0.7237030267715454,delfinagomeza,2023-04-03 21:27:50+00:00
